id,created_at,text
938104205318930432,2017-12-05 17:54:06,b'Wooden dams and river jams: U.S. strains to ship record grains https://t.co/1ZJaHIl51V via @ReutersTV https://t.co/yj7ptIxCzW'
938103957343408129,2017-12-05 17:53:07,b'Trump tells Abbas of intention to move embassy to Jerusalem amid a growing outcry across the Middle East\xe2\x80\xa6 https://t.co/RHu5eUI3Hv'
938103196538605569,2017-12-05 17:50:05,"b""Russia's Putin tells Palestinians' Abbas he supports talks on Jerusalem - Kremlin https://t.co/DdMr7pq5Jp https://t.co/JkSul1MRKn"""
938101630565867521,2017-12-05 17:43:52,b'Trump tells Mideast leaders of intention to move embassy to Jerusalem - officials https://t.co/z6QDAQI7IW'
938100685836611585,2017-12-05 17:40:07,"b""Ricciardo is Formula One's pass master in a season of fewer moves https://t.co/9iz6NPbIY9 https://t.co/Ng8zTPpwz1"""
938099236679405569,2017-12-05 17:34:21,"b""JUST IN: Palestinian President Abbas urges the Pope, Russian, French and Jordanian leaders to intervene on Trump's\xe2\x80\xa6 https://t.co/4B4CzTHLZ3"""
938098206453399552,2017-12-05 17:30:16,"b'Wal-Mart to integrate physical, online units in Brazil https://t.co/eeC34vXxjv https://t.co/wsoVVFbEBd'"
938095669356761088,2017-12-05 17:20:11,b'GM puts an e-commerce marketplace in the dashboard https://t.co/HRHIYAf9II https://t.co/RP8ayzsJIH'
938094939694649345,2017-12-05 17:17:17,b'Trump tells Abbas of intention to move embassy to Jerusalem: Palestinian spokesman https://t.co/gM60vG97FS'
938093151369261057,2017-12-05 17:10:10,"b'.@ReutersPictures follows a towboat captain on his journey down the Ohio River, chronicling the decline of industry\xe2\x80\xa6 https://t.co/Q2igR8FftC'"
938093127558160384,2017-12-05 17:10:05,b'Dish co-founder Ergen steps down from CEO role to focus on wireless https://t.co/mSU4sMfzUc https://t.co/SY0pyIjLYo'
938092404539822080,2017-12-05 17:07:12,b'Pivotal Justice Kennedy poses tough questions in gay wedding case https://t.co/bH22JikGBB'
938092404493766667,2017-12-05 17:07:12,b'Tech stocks rebound as investors assess tax bill details https://t.co/WJfNtyIw8v'
938090662741905409,2017-12-05 17:00:17,b'A network of river locks and dams allows the United States to ship goods cheaply and efficiently. But delays are wo\xe2\x80\xa6 https://t.co/mqqKjGgvod'
938090635587997702,2017-12-05 17:00:11,"b""Austria's supreme court paves way for same-sex marriage from 2019 https://t.co/nb4BiYtjg5 https://t.co/uk4IOLl9g5"""
938089608897794049,2017-12-05 16:56:06,"b'EU adopts tax haven blacklist, British territories spared https://t.co/C0SYxXmOIN'"
938088878388457472,2017-12-05 16:53:12,b'RT @ReutersLive: LIVE updates as Supreme Court hears arguments in case of Colorado baker https://t.co/8V54FgmFXb'
938088095353798656,2017-12-05 16:50:05,b'Arab League says U.S. should not take measures that alter Jerusalem status: MENA https://t.co/vohSditqsY https://t.co/BdYsmvFLx3'
938085585830449154,2017-12-05 16:40:07,b'Sri Lanka need 410 to win after India declare https://t.co/UKqoCpdctr https://t.co/YboYUW4tLT'
938084173218222080,2017-12-05 16:34:30,b'Congressman Conyers retires after harassment accusations https://t.co/ev5Mx13Ftg'
938083100579586049,2017-12-05 16:30:14,b'Bank of America CEO says fourth-quarter trading is down 15 percent https://t.co/grHY9cT7aS https://t.co/4agAECmxVH'
938082304681013248,2017-12-05 16:27:04,"b""U.S. justices pose tough questions about baker's refusal to make gay wedding cake https://t.co/M973IBKWL5"""
938080604435951616,2017-12-05 16:20:19,b'British PM May faces pressure to soften Brexit divorce after EU exit deal crumbles https://t.co/uN7tG7FIPP https://t.co/Oxj0VKlVJi'
938079732826017804,2017-12-05 16:16:51,b'Trump tells Abbas intends to move embassy to Jerusalem: Abbas spokesman https://t.co/lJqXOXI5uy'
938079732767379458,2017-12-05 16:16:51,b'Wildfires near Los Angeles force thousands to evacuate; one dead https://t.co/UI6sts55AR'
938078026797117440,2017-12-05 16:10:04,b'House tax panel chair to urge longer-lasting individual tax rate cuts https://t.co/AAPcGNqtHc https://t.co/EARHDsRHmt'
938075539314741249,2017-12-05 16:00:11,b'Chaotic scenes as former Georgian president Saakashvili detained in Kiev https://t.co/4254yF8a0C https://t.co/CH4QjF7rjw'
938074253454462976,2017-12-05 15:55:05,"b'Germans see President Trump as a bigger challenge for German foreign policy than leaders in North Korea, Russia or\xe2\x80\xa6 https://t.co/Q7KvvdTnE9'"
938074014647570437,2017-12-05 15:54:08,"b'Surging shipments of soybeans and corn in the United States are overwhelming its water highways, which are constrai\xe2\x80\xa6 https://t.co/i5x3oQOae2'"
938073001207230465,2017-12-05 15:50:06,b'Ford ramps up electric vehicle push in China amid slowing sales https://t.co/TMSmzoqqPt https://t.co/d9dua1QMNe'
938071575936552960,2017-12-05 15:44:26,b'Representative Conyers will retire after harassment allegations https://t.co/Gc2t9vJTKk'
938071575781347328,2017-12-05 15:44:26,"b""Disney's bid for Fox assets gains momentum: sources https://t.co/qI6XHyW2Zd"""
938070481814609923,2017-12-05 15:40:06,b'Germans see Trump as bigger problem than North Korea or Russia https://t.co/9tEelI47d8 https://t.co/LbPZAz8NRZ'
938068977934393344,2017-12-05 15:34:07,"b""Will Amazon manage to make a dent in Australia's A$300 billion retail sector? https://t.co/iR4eUAsd05 by @byronkaye\xe2\x80\xa6 https://t.co/91Jb3PmgCj"""
938068010501320704,2017-12-05 15:30:16,"b'CVS likely wants FTC antitrust review, not Justice Department, of Aetna deal https://t.co/bBQfFRhvqh https://t.co/J7qfDcyXqJ'"
938066016042668032,2017-12-05 15:22:21,"b'RT @ReutersPolitics: JUST IN: House Representative Conyers, facing sexual misconduct allegations, endorses son to replace him https://t.co/\xe2\x80\xa6'"
938065511891505152,2017-12-05 15:20:21,b'Trump speaks with Palestinian leader Abbas: source https://t.co/wCYEHX2oR0'
938065470107934721,2017-12-05 15:20:11,b'Wells Fargo CEO sees better commercial loan results in fourth quarter https://t.co/PP5hqNYHqI https://t.co/kVOvAjOKLV'
938064995614646274,2017-12-05 15:18:18,b'Senate Banking Committee advances nomination of Jerome Powell to become chair of the Federal Reserve board of gover\xe2\x80\xa6 https://t.co/Ue6oUpNW0t'
938064536896196610,2017-12-05 15:16:28,b'LIVE: News conference on year-end statistics on immigration and border enforcement https://t.co/VYDxmpng8p'
938063773897838593,2017-12-05 15:13:26,"b""Buy sterling on a 'Brexit breakthrough'? Not yet, say investors https://t.co/ABvzPkb84v"""
938063763772727296,2017-12-05 15:13:24,b'Technology stocks attempt rebound https://t.co/PSH5mw59le'
938063210678292481,2017-12-05 15:11:12,"b""Tuesday Morning Briefing: \n- Supreme Court allows Trump travel ban\n- U.S. shipping system under strain\n- Ford's pus\xe2\x80\xa6 https://t.co/0V534CUhYa"""
938062929949286400,2017-12-05 15:10:05,b'Alibaba must face renewed lawsuit over IPO: U.S. appeals court https://t.co/ogVL9IcZFC https://t.co/edgXN0cOUO'
938062928418426880,2017-12-05 15:10:05,"b'.@ReutersPictures follows a towboat captain on his journey down the Ohio River, chronicling the decline of industry\xe2\x80\xa6 https://t.co/wBIKt98m4j'"
938060874295726083,2017-12-05 15:01:55,b'Disney-Fox deal could come as soon as next week: CNBC https://t.co/Ym5iZCbkJB'
938060442773147653,2017-12-05 15:00:12,"b""Dollar steadies after Monday's bounce; sterling trims drop https://t.co/Y87GpVLJMp https://t.co/FysRLgADGH"""
938059195399753728,2017-12-05 14:55:15,b'Nasdaq opens lower as tech selloff continues https://t.co/uQopzIrtW8'
938058897306218496,2017-12-05 14:54:04,"b""WATCH: Spain's Supreme Court refuses bail for former Catalonia cabinet members https://t.co/1AyplSHbI9 via\xe2\x80\xa6 https://t.co/eCM9PiCW0d"""
938057900454502402,2017-12-05 14:50:06,b'BMW rejects allegations of excessive emissions in road tests https://t.co/eG6dqBpxVB https://t.co/ht9JrZqVKs'
938055384178331648,2017-12-05 14:40:06,"b""Britain says 'conceivable' Manchester attack might have been stopped https://t.co/p1AJzYxTVN https://t.co/ygCmJhi6yb"""
938053970265812992,2017-12-05 14:34:29,b'U.S. congressman Conyers to retire after harassment accusations: reports https://t.co/lelQbsOeNt'
938052904539303936,2017-12-05 14:30:15,"b""Mongolia's president vetoes 2018 budget https://t.co/qLA3UvX9Fj https://t.co/b2DlUwLlRU"""
938052241931624448,2017-12-05 14:27:37,"b'Thousands flee wildfire in Ventura County, north of Los Angeles https://t.co/yi1RYUwSka'"
938051098782371840,2017-12-05 14:23:04,"b'As long as property prices in China continue to rise, widespread mortgage fraud remains largely a hidden danger. Wh\xe2\x80\xa6 https://t.co/3jbBZEXldD'"
938050384538554368,2017-12-05 14:20:14,"b'Interviews with interviews with farmers, shippers, grains merchants and barge operators reveal the burdens of the U\xe2\x80\xa6 https://t.co/KoCkmHi2gj'"
938050372635160576,2017-12-05 14:20:11,"b""Lebanon's PM rescinds resignation as government agrees deal https://t.co/3uSl8bI4m7 https://t.co/jwlCnZ9OXu"""
938047828814950400,2017-12-05 14:10:05,"b""Supreme Court weighs baker's refusal to make cake for gay couple https://t.co/udMsfrHaeW https://t.co/KbWhR3vNUu"""
938046286477045761,2017-12-05 14:03:57,b'Republican Party backs embattled Senate candidate Moore: official https://t.co/9wBT1PgJGz'
938045342758658048,2017-12-05 14:00:12,b'Scotiabank says BBVA accepts offer to buy stake in BBVA Chile https://t.co/C1owCDYY6g https://t.co/slv0wCb95J'
938043805994856448,2017-12-05 13:54:06,b'WATCH: Facebook rolls out messenger app for kids under 13 https://t.co/ZCUsElH445 via @ReutersTV $FB https://t.co/A6ubAqDVmI'
